NAME,T,E,MMIP,MDAMS,UMIP,UDAMS,S,M,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s017,8,10,89.283249,89.28325,146629,15000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s016,8,10,100.987466,100.987466,714151,15000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s024,8,11,104.51802,104.518021,809847,15000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s025,8,10,102.807904,102.807904,546823,14000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s088,8,10,69.052804,83.680853,171967,16000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s089,8,10,95.557245,96.409284,553791,15000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s053,8,10,81.688952,81.688952,354099,15000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s052,8,10,76.001491,76.001491,348160,15000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s067,8,10,69.9004,69.9004,153023,15000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s066,8,10,78.413656,78.413656,239057,16000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s059,8,10,84.86275,96.443467,183254,14000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s058,8,11,92.203137,92.203137,327507,16000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s010,8,11,79.957908,81.0914,147912,15000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s011,8,10,77.251133,77.251133,85153,15000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s082,8,10,87.856479,87.856478,286301,15000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s083,8,10,90.052321,90.052322,112202,14000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s033,8,10,128.720057,133.382306,1059170,16000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s032,8,11,95.563263,95.563263,511755,14000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s044,8,10,94.505163,94.505162,410461,14000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s045,8,11,91.168762,91.168762,623549,17000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s039,8,11,95.53104,95.53104,530032,15000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s038,8,10,115.08552,129.632752,272319,14000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s070,8,11,101.721189,103.292616,726820,14000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s071,8,10,113.187519,113.187519,482736,15000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s095,8,10,83.100948,83.100949,230517,17000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s094,8,10,81.313141,86.268028,248733,15000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s007,8,10,85.644623,89.790872,582258,17000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s006,8,10,103.663283,111.752033,741915,16000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s063,8,11,105.53687,105.53687,1278388,15000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s062,8,11,114.74065,117.729179,439799,15000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s086,8,10,85.292247,85.292247,280043,15000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s087,8,11,69.906077,81.590721,181472,17000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s014,8,10,87.597996,90.677443,978752,14000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s015,8,10,99.955395,99.955395,808246,15000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s020,8,11,100.117985,104.941125,854632,16000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s021,8,11,86.914932,105.734763,138887,16000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s069,8,10,60.068761,60.068761,254515,14000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s068,8,10,80.453454,80.453454,474098,13000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s057,8,10,58.932759,58.932759,238402,18000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s056,8,11,98.159914,117.992593,248527,19000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s074,8,10,85.818955,85.818955,273350,14000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s075,8,10,95.222885,98.940569,423259,16000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s003,8,10,95.527289,96.825166,251833,15000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s002,8,11,99.703919,109.510594,1017062,15000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s091,8,10,101.138904,101.138904,276040,14000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s090,8,10,105.498967,109.600431,648460,14000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s037,8,10,87.355581,87.355582,249752,13000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s036,8,11,94.870084,94.870084,712700,14000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s040,8,11,74.440724,74.440724,63360,15000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s041,8,10,91.961412,91.961412,269456,16000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s100,8,10,72.395864,72.395864,296096,17000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s009,8,10,101.278864,101.278865,378488,14000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s008,8,11,118.202,118.202,522019,15000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s073,8,11,92.631155,111.491079,266738,17000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s072,8,10,112.716889,122.822097,604287,15000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s096,8,11,63.165253,63.165252,447554,14000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s097,8,11,67.458481,67.45848,254373,15000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s004,8,11,126.741311,126.741311,450970,20000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s005,8,10,94.82888,94.82888,149210,14000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s079,8,10,90.923555,90.923556,255610,14000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s078,8,11,62.706158,62.706158,116150,13000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s030,8,10,101.623574,101.623575,346087,13000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s031,8,10,118.426774,118.426774,177299,16000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s047,8,10,86.950137,95.002468,44163,15000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s046,8,11,111.90243,136.9373,500584,14000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s064,8,10,98.773205,98.773205,233649,14000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s065,8,10,100.952776,100.952776,513301,16000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s013,8,10,90.620031,90.62003,142256,16000,true,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s012,8,11,63.428773,63.428772,58945,13000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s081,8,10,122.588424,123.230477,475677,16000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s080,8,11,113.790371,135.180829,387779,14000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s027,8,10,88.400322,110.959281,390363,15000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s026,8,10,125.763408,125.763408,277571,13000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s019,8,10,119.38177,119.381769,511914,16000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s018,8,11,77.060064,77.060064,253422,15000,false,true,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s050,8,11,84.38215,100.327414,444492,16000,false,false,,,,
xc7s25 t08 e002 r0.1 R0.5 d10.0 D50.0 s051,8,10,87.658813,87.658813,77604,13000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s034,8,11,87.999054,87.999053,135064,14000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s035,8,11,73.079609,73.079609,81864,13000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s043,8,9,87.803922,87.803923,49447,14000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s042,8,9,109.305935,113.146461,164878,15000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s098,8,9,84.470413,84.470414,87985,13000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s099,8,9,104.398661,112.836495,312217,15000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s077,8,10,70.602126,70.602126,540886,16000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s076,8,11,74.366538,74.366538,175486,15000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s001,8,11,75.578903,75.578903,77015,12000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s092,8,10,81.897767,81.897767,241231,14000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s093,8,11,108.452841,108.452841,272711,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s049,8,10,118.854774,118.854774,296331,14000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s048,8,9,115.744382,115.744383,285112,14000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s023,8,11,115.106262,127.654362,1856129,14000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s022,8,11,114.813337,114.813336,565588,15000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s054,8,10,91.589957,104.397939,369490,15000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s055,8,11,120.472629,120.472629,362000,13000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s060,8,10,88.929712,88.929712,100129,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s061,8,11,108.044888,108.044888,364983,17000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s029,8,9,81.851354,81.851354,193854,17000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s028,8,9,109.676381,109.676381,96859,14000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s085,8,11,78.378669,97.345128,234960,15000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s084,8,10,96.175281,96.175282,330361,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s017,8,9,89.283249,89.28325,98899,14000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s016,8,11,100.987466,100.987466,657179,15000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s024,8,11,104.51802,104.518021,169652,17000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s025,8,10,102.807904,102.807904,529158,14000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s088,8,11,69.052804,83.680853,168216,19000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s089,8,10,95.557245,96.409284,346248,17000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s053,8,9,100.058148,100.058149,195540,16000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s052,8,10,76.001491,76.001491,354447,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s067,8,10,78.194692,82.348685,456673,15000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s066,8,9,78.413656,78.413656,181935,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s059,8,10,84.86275,84.86275,116409,13000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s058,8,11,99.862371,99.862371,150848,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s010,8,10,102.196171,107.112567,207391,15000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s011,8,10,77.251133,77.251133,108694,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s082,8,9,91.192118,91.192118,295476,15000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s083,8,10,120.361558,120.361559,110702,15000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s033,8,9,128.720057,133.382306,542664,18000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s032,8,10,95.563263,112.167777,225167,13000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s044,8,9,94.505163,94.505162,166284,13000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s045,8,10,91.168762,91.168762,359636,15000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s039,8,11,95.53104,95.53104,316686,14000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s038,8,9,131.234333,131.234333,172724,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s070,8,10,104.563943,108.608325,321070,16000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s071,8,9,114.380796,114.380796,172807,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s095,8,10,83.100948,83.100949,214394,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s094,8,10,81.313141,81.313141,216429,14000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s007,8,10,91.959474,91.959475,190304,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s006,8,11,103.663283,111.752033,525101,17000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s063,8,11,105.53687,108.584473,1022479,15000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s062,8,10,114.74065,114.740651,285299,14000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s086,8,10,85.292247,85.292247,267163,14000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s087,8,10,94.662837,96.603937,197211,14000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s014,8,10,87.597996,93.217979,646241,14000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s015,8,11,99.955395,99.955395,449276,15000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s020,8,11,100.117985,104.941125,317317,17000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s021,8,11,97.140499,105.734763,156511,16000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s069,8,11,60.068761,60.068761,149279,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s068,8,11,80.453454,80.453454,197770,17000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s057,8,11,58.932759,58.932759,218702,18000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s056,8,10,104.727042,117.992593,126526,14000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s074,8,9,102.956418,102.956418,108097,14000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s075,8,9,103.001798,103.001797,141577,14000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s003,8,9,107.433772,109.511357,289210,16000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s002,8,11,99.703919,105.143309,206305,15000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s091,8,10,119.003969,119.003969,309906,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s090,8,9,106.036747,106.036747,251841,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s037,8,9,92.327837,92.327837,237586,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s036,8,10,96.991411,96.991411,183793,14000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s040,8,10,81.353878,81.353878,60842,16000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s041,8,10,110.459743,110.459743,66276,13000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s100,8,11,72.395864,72.395864,109162,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s009,8,9,101.278864,101.278865,263182,14000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s008,8,11,118.202,118.202,485401,14000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s073,8,10,102.651766,106.78632,213314,15000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s072,8,10,122.822097,122.822097,567916,14000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s096,8,10,63.165253,63.165252,431795,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s097,8,11,67.458481,67.45848,245292,15000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s004,8,11,127.187871,127.187871,195279,14000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s005,8,9,155.301128,155.301128,393863,15000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s079,8,9,90.923555,90.923556,107486,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s078,8,11,76.512593,76.512593,147166,15000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s030,8,9,118.729874,118.729874,113176,13000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s031,8,10,118.426774,118.426774,157026,16000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s047,8,10,86.950137,95.002468,91562,15000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s046,8,10,128.408388,142.626623,361806,15000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s064,8,10,98.773205,98.773205,114760,15000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s065,8,9,140.085691,140.125691,279242,15000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s013,8,9,103.551099,103.551098,249544,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s012,8,11,88.387762,88.387762,108447,12000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s081,8,9,153.172585,153.172585,315189,15000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s080,8,11,113.790371,132.539183,307514,14000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s027,8,10,88.400322,110.959281,337918,14000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s026,8,9,169.409819,169.409819,166472,14000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s019,8,9,134.098158,134.098158,139188,14000,true,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s018,8,11,84.171323,84.171323,450710,16000,false,true,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s050,8,10,84.38215,100.327414,56514,16000,false,false,,,,
xc7s25 t08 e003 r0.1 R0.5 d10.0 D50.0 s051,8,9,87.658813,87.658813,77407,13000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s034,8,11,87.999054,92.653342,102826,15000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s035,8,11,73.079609,73.079609,72918,13000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s043,8,10,87.803922,87.803923,47441,16000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s042,8,9,109.305935,109.305935,126883,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s098,8,9,116.593534,176.356906,119672,13000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s099,8,9,104.398661,112.836495,157898,16000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s077,8,11,70.602126,70.602126,292460,16000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s076,8,10,74.366538,74.366538,149173,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s001,8,10,82.920781,82.920781,89344,13000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s092,8,10,81.897767,81.897767,224134,13000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s093,8,11,110.420598,110.420598,173006,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s049,8,11,118.854774,118.854774,282433,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s048,8,9,115.744382,115.744383,269349,14000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s023,8,11,115.106262,127.654362,738923,14000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s022,8,11,114.813337,114.813336,509215,15000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s054,8,9,109.219388,109.219389,111634,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s055,8,11,120.472629,120.472629,393118,13000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s060,8,10,88.929712,88.929712,73193,12000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s061,8,11,108.044888,108.044888,330397,14000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s029,8,9,116.891085,116.931085,202245,14000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s028,8,9,141.788993,146.362274,293917,16000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s085,8,11,78.378669,78.378669,226022,17000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s084,8,9,117.777973,118.869274,164298,15000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s017,8,9,89.283249,89.28325,83903,18000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s016,8,10,100.987466,100.987466,286978,17000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s024,8,11,104.51802,104.518021,141342,15000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s025,8,9,102.807904,102.807904,214486,15000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s088,8,11,69.052804,83.680853,126405,16000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s089,8,11,95.557245,96.409284,421986,15000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s053,8,9,107.108267,107.108267,196897,14000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s052,8,10,76.001491,76.226912,236454,15000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s067,8,10,78.194692,78.194692,181958,19000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s066,8,9,78.413656,78.413656,169629,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s059,8,10,88.412396,88.412396,107025,16000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s058,8,11,99.862371,99.862371,174980,14000,false,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s010,8,10,102.196171,102.196171,118865,16000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s011,8,10,77.251133,77.251133,49624,15000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s082,8,10,91.192118,91.192118,150913,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s083,8,10,120.361558,120.361559,81600,12000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s033,8,10,128.720057,133.382306,399291,14000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s032,8,11,95.563263,112.167777,197334,14000,false,false,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s044,8,10,94.505163,94.505162,142565,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s045,8,10,91.168762,91.168762,82911,14000,true,true,,,,
xc7s25 t08 e004 r0.1 R0.5 d10.0 D50.0 s039,8,11,100.374362,100.374362,214335,15000,true,true,,,,
