NAME	T	E	MMIP	MDAMS	UMIP	UDAMS	S	M
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s057"	15	78	311.901275	311.901276	90026827	104000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s056"	15	78	427.418633	427.418631	18210450	106000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s074"	15	78	342.675444	342.675443	50033106	108000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s075"	15	78	373.957619	373.957619	78386392	114000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s003"	15	78	399.461738	473.903189	164594837	118000	false	false
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s002"	15	78	398.991209	398.991210	190813706	118000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s091"	15	78	418.522327	418.522326	16831161	107000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s090"	15	78	386.291130	386.291130	42002644	114000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s037"	15	78	361.809935	361.809933	34838786	111000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s036"	15	78	351.232142	402.885848	9809433	113000	false	false
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s040"	15	78	380.641100	380.641101	67854859	106000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s041"	15	78	403.459766	403.459766	110551998	113000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s100"	15	78	348.215575	348.215574	75803903	115000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s009"	15	78	362.348493	362.348492	113485252	118000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s008"	15	78	414.347876	414.347876	125939586	114000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s073"	15	78	335.041853	377.507078	35743380	107000	false	false
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s072"	15	78	422.818745	422.818744	76010277	114000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s096"	15	78	351.605944	351.605943	115595084	113000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s097"	15	78	267.924886	267.924884	31745535	90000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s004"	15	78	450.498134	450.498135	145459341	118000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s005"	15	78	422.485939	482.530349	154050399	111000	false	false
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s079"	15	78	395.349455	395.349455	175489405	103000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s078"	15	78	313.951764	313.951765	19857363	91000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s030"	15	78	319.224282	319.224282	16709696	96000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s031"	15	78	468.800778	468.800779	21276531	108000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s047"	15	78	361.770640	361.770641	23340024	92000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s046"	15	79	407.895031	407.895030	22037076	103000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s064"	15	78	368.797802	412.697636	69881223	102000	false	false
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s065"	15	78	458.498470	458.498469	76283778	118000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s013"	15	78	416.071595	416.071592	165237807	110000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s012"	15	79	331.008695	331.008693	82020433	112000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s081"	15	78	442.013051	442.013051	54077881	108000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s080"	15	79	481.460967	481.460966	44658187	101000	true	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s027"	15	78	361.980300	361.980302	35597218	88000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s026"	15	79	384.431372	431.931615	2652208645	105000	false	false
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s019"	15	78	453.350307	453.350307	212243839	113000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s018"	15	78	317.072266	317.072264	156611706	111000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s050"	15	78	353.496697	353.496697	36324358	70000	false	true
"xc7s25 t15 e076 r0.1 R0.5 d10.0 D50.0 s051"	15	78	312.382791	312.382792	16229072	94000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s034"	15	52	310.055559	310.055558	28413821	55000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s035"	15	52	258.385975	258.385976	12949303	46000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s043"	15	53	293.007885	293.007886	29174888	51000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s042"	15	53	326.961627	326.961626	459379571	55000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s098"	15	53	273.783501	273.783502	25778229	42000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s099"	15	52	325.784617	325.784617	44945384	47000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s077"	15	53	213.349226	215.625969	821264085	46000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s076"	15	53	232.917786	232.917786	63538164	42000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s001"	15	52	270.298481	397.862626	39408930	42000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s092"	15	53	253.424979	253.424979	85003157	43000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s093"	15	52	317.419689	317.459689	63465484	40000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s049"	15	51	264.918616	264.918615	41189240	42000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s048"	15	52	288.043268	288.043270	35426614	54000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s023"	15	52	283.928322	292.434831	21105912	50000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s022"	15	51	349.529625	349.529624	8581100	53000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s054"	15	52	277.632208	510.247654	66308423	53000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s055"	15	51	332.106711	334.886776	50138855	51000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s060"	15	52	261.741248	415.342163	71533504	42000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s061"	15	53	288.258930	325.867510	21356512	50000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s029"	15	51	306.121580	306.161580	40277042	53000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s028"	15	53	314.624847	314.624846	13831458	41000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s085"	15	54	208.443285	243.206709	2490521519	44000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s084"	15	51	311.379443	311.379443	97439059	45000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s017"	15	52	313.829230	313.829230	20992116	51000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s016"	15	53	249.807823	249.807822	9892974	45000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s024"	15	52	296.522587	296.522589	23232164	53000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s025"	15	51	281.466155	281.466155	31988757	49000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s088"	15	52	232.654413	248.648306	30629324	50000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s089"	15	52	330.165321	330.165322	382074560	44000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s053"	15	52	198.716780	198.716780	85140181	39000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s052"	15	52	274.862888	274.902889	26015120	43000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s067"	15	52	291.750807	487.019133	429080433	55000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s066"	15	52	259.398187	259.398188	41884743	50000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s059"	15	53	269.417525	269.417525	275666287	49000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s058"	15	52	220.284303	220.284302	73623121	43000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s010"	15	53	270.059830	286.489638	9475035	44000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s011"	15	52	292.063612	292.063611	58210389	52000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s082"	15	52	279.071130	281.387902	485493496	45000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s083"	15	52	436.890673	436.930674	56676513	54000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s033"	15	52	318.561168	318.561168	49372383	45000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s032"	15	52	268.314435	275.444541	44953953	42000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s044"	15	51	289.218950	289.218950	148775744	49000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s045"	15	53	270.623255	450.772289	11975130	42000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s039"	15	53	263.551253	263.551252	4211390	41000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s038"	15	52	366.169825	366.169827	35926274	55000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s070"	15	54	240.013771	240.013770	180387807	40000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s071"	15	53	295.357399	295.357400	51193024	42000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s095"	15	53	286.777600	286.777599	145914609	50000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s094"	15	52	315.424195	315.424195	259565618	50000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s007"	15	52	282.076072	458.181621	18223001	53000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s006"	15	52	313.339757	511.283631	57335920	53000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s063"	15	52	285.287040	285.287040	74235109	50000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s062"	15	53	302.586759	302.586759	23461775	52000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s086"	15	52	381.379264	381.379264	68533875	63000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s087"	15	52	238.356733	245.714289	187492179	52000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s014"	15	51	304.272333	405.408204	35571740	42000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s015"	15	52	291.345779	291.345780	15610578	49000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s020"	15	51	323.855116	323.855117	125808536	60000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s021"	15	51	297.575382	297.575382	21082639	45000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s069"	15	52	218.606257	218.646257	595719059	45000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s068"	15	52	245.910272	245.950270	31664073	46000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s057"	15	51	244.664410	244.664411	81511486	46000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s056"	15	53	287.339731	287.339730	16170688	35000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s074"	15	53	233.375951	233.375950	49823278	49000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s075"	15	53	246.062844	254.773486	79085949	50000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s003"	15	53	252.848281	262.548669	72759574	42000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s002"	15	52	310.698726	310.698726	43986592	52000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s091"	15	51	285.197370	285.197370	24850449	45000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s090"	15	52	274.390120	274.390121	209615411	45000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s037"	15	53	284.531711	284.531710	1285960043	59000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s036"	15	52	226.164950	226.164950	18841171	40000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s040"	15	52	248.083506	248.083506	28731961	42000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s041"	15	52	288.548890	288.548890	15883074	43000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s100"	15	51	246.902135	246.902134	58470306	47000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s009"	15	51	289.713460	327.580066	6397558	47000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s008"	15	54	314.778067	314.778066	84055413	54000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s073"	15	52	294.233842	317.501589	32035440	64000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s072"	15	52	332.975345	332.975345	26036127	51000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s096"	15	53	312.897989	502.664717	95830642	60000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s097"	15	51	221.622147	221.622145	14117930	46000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s004"	15	53	349.128373	399.397346	43372460	53000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s005"	15	51	254.225670	254.225670	87484021	43000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s079"	15	54	250.778504	250.778504	142451481	39000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s078"	15	52	238.160511	415.139985	13363797	48000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s030"	15	51	253.896353	253.896353	7872126	51000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s031"	15	52	417.476632	417.516632	37567218	53000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s047"	15	51	281.888929	281.888930	45296355	42000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s046"	15	53	330.184672	330.184671	52994855	55000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s064"	15	52	276.255196	525.630730	70176977	48000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s065"	15	53	361.253468	361.253467	80596664	50000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s013"	15	53	276.614563	343.738057	14756035	40000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s012"	15	54	297.705532	297.705531	22936504	55000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s081"	15	51	369.829646	369.829647	60435259	55000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s080"	15	52	427.307934	427.307934	97169949	53000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s027"	15	52	254.530820	297.732963	38068496	39000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s026"	15	52	279.427709	279.467709	3223208	44000	false	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s019"	15	53	368.862647	368.862647	58289979	52000	true	true
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s018"	15	52	230.694535	238.403899	9540672	43000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s050"	15	53	246.274689	396.167095	31040715	41000	false	false
"xc7s25 t15 e049 r0.1 R0.5 d10.0 D50.0 s051"	15	53	232.706511	232.706512	27728404	48000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s034"	15	44	245.058987	257.316056	10651966	43000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s035"	15	43	212.081473	212.081474	20115103	40000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s043"	15	46	284.036380	293.047886	148947824	42000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s042"	15	44	326.961627	326.961626	2283896158	52000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s098"	15	44	256.564367	256.564368	8241611	47000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s099"	15	44	298.401040	383.831819	54725595	44000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s077"	15	45	198.134703	199.388963	2503639808	40000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s076"	15	44	230.480792	232.917786	57063458	35000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s001"	15	44	252.315864	412.638945	13894158	37000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s092"	15	45	230.514711	230.514712	18064473	40000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s093"	15	44	278.127226	285.856021	5621518	41000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s049"	15	43	247.283401	247.283400	113756010	38000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s048"	15	43	275.339122	275.379123	10845682	40000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s023"	15	43	245.750308	254.256817	17628848	37000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s022"	15	42	304.644115	487.495005	4486626	43000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s054"	15	44	234.469028	423.921294	64585613	41000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s055"	15	43	255.958815	273.530247	170398043	51000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s060"	15	43	222.241751	222.241750	142077306	46000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s061"	15	44	256.111482	256.111482	55353699	45000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s029"	15	42	253.042846	253.042846	22454534	45000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s028"	15	45	308.609238	308.609238	1241783151	41000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s085"	15	46	197.128696	201.678659	2039925204	44000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s084"	15	42	286.016559	286.016559	172524335	34000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s017"	15	44	269.165708	269.165708	12257312	50000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s016"	15	45	223.952437	223.952437	9462766	43000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s024"	15	44	239.287981	239.287982	30582838	39000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s025"	15	43	252.286668	252.326668	34266727	44000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s088"	15	44	213.435765	279.015313	17806992	43000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s089"	15	43	330.165321	330.165322	19473281	40000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s053"	15	43	198.716780	198.716780	69600022	38000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s052"	15	46	226.215441	226.215441	83901083	38000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s067"	15	44	239.019875	381.765421	34817166	41000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s066"	15	43	224.969681	224.969681	326230594	44000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s059"	15	44	240.288012	240.328012	36589197	37000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s058"	15	45	201.145673	201.145672	1007423573	41000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s010"	15	44	259.949307	259.949307	16763943	41000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s011"	15	43	292.063612	292.063611	39729896	47000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s082"	15	43	245.314989	247.631762	970858015	42000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s083"	15	44	394.509527	394.549528	41794825	43000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s033"	15	43	318.521168	318.561168	198762282	44000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s032"	15	44	253.754531	253.794531	139655472	42000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s044"	15	42	289.218950	289.218950	35556977	45000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s045"	15	45	250.071714	254.255790	978316158	40000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s039"	15	45	205.315439	205.315438	7632249	34000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s038"	15	43	322.895928	322.895930	15531423	50000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s070"	15	45	201.645633	201.645632	220407437	34000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s071"	15	44	279.762763	279.762763	85696967	34000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s095"	15	44	227.800061	227.800061	25769549	43000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s094"	15	43	291.724611	397.079711	211653596	46000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s007"	15	44	282.076072	458.181621	13568261	48000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s006"	15	43	266.568524	329.233628	6221748	49000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s063"	15	43	269.159947	273.384433	88356610	43000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s062"	15	44	296.734378	296.734378	73935620	42000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s086"	15	43	324.469825	324.469825	15376563	39000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s087"	15	46	205.837278	205.837278	227491976	40000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s014"	15	43	273.101254	273.141253	11778036	38000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s015"	15	43	280.953748	284.296083	56868924	52000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s020"	15	42	259.671201	259.671201	34035148	47000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s021"	15	42	283.742218	283.742218	69709608	44000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s069"	15	44	173.355727	173.355726	233403126	35000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s068"	15	43	229.617952	229.657951	43854225	39000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s057"	15	44	205.222541	205.222542	401085381	39000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s056"	15	45	254.889467	254.889467	40445081	38000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s074"	15	44	233.375951	233.375950	52759032	44000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s075"	15	44	246.062844	254.773486	43279392	43000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s003"	15	44	244.577086	244.577085	236623873	43000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s002"	15	45	288.949520	288.949520	22373610	42000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s091"	15	44	263.847492	419.950261	45386649	45000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s090"	15	44	257.946826	257.946827	89770608	47000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s037"	15	45	208.325159	217.572983	24422874	46000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s036"	15	44	224.964130	225.004130	12217591	48000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s040"	15	44	248.083506	248.083506	96851291	49000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s041"	15	43	278.845371	278.845371	8823402	37000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s100"	15	44	239.846143	239.846142	1136998635	48000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s009"	15	43	238.376515	238.376514	13427787	44000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s008"	15	45	243.999674	255.761211	153167079	45000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s073"	15	44	276.569039	276.569040	37126778	46000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s072"	15	45	281.604284	440.739935	217750531	49000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s096"	15	46	245.233162	245.233161	193829534	37000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s097"	15	43	203.013426	203.053425	12258492	45000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s004"	15	45	268.541840	268.541841	41974201	45000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s005"	15	43	236.424741	236.424740	121708120	44000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s079"	15	46	250.778504	250.778504	84198793	38000	true	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s078"	15	43	201.707004	342.232971	14187967	37000	false	false
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s030"	15	43	224.706508	224.746508	21680685	42000	false	true
"xc7s25 t15 e040 r0.1 R0.5 d10.0 D50.0 s031"	15	43	335.442860	335.482860	26288224	41000	false	true
